order,time,runtime,pipeline,default_hp,f1_macro,accuracy,neg_log_loss,new_best,evaluation_report,status,exception,data-pre-processor_class,data-pre-processor_hps,feature-pre-processor_class,feature-pre-processor_hps,learner_class,learner_hps
106,1784638742.235679,20.94352674484253,"Pipeline(steps=[('data-pre-processor', VarianceThreshold()),
                ('learner',
                 HistGradientBoostingClassifier(early_stopping=False,
                                                l2_regularization=7.776782e-07,
                                                learning_rate=0.0579087293021,
                                                max_iter=512, max_leaf_nodes=24,
                                                min_samples_leaf=2,
                                                n_iter_no_change=1,
                                                validation_fraction=None,
                                                warm_start=True))])",False,0.7003,0.7088,-1.3472,False,"{'f1_macro': [0.7142857142857142, 0.8253079507278835, 0.7447847435097523, 0.6266666666666667, 0.7333333333333334, 0.5572916666666667], 'accuracy': [0.7222222222222222, 0.8269230769230769, 0.7447916666666666, 0.65, 0.75, 0.5588235294117647], 'neg_log_loss': [-0.9130231445233031, -0.687268556421071, -1.3797303994812422, -1.1153304233119337, -1.0432994308106587, -2.9446729967610357]}",ok,,sklearn.feature_selection._variance_threshold.VarianceThreshold,,,,sklearn.ensemble.HistGradientBoostingClassifier,"{'early_stop': 'off', 'l2_regularization': 7.776782e-07, 'learning_rate': 0.0579087293021, 'loss': 'log_loss', 'max_bins': 255, 'max_depth': 'None', 'max_leaf_nodes': 24, 'min_samples_leaf': 2, 'scoring': 'loss', 'tol': 1e-07}"
113,1784638834.8347762,39.46838855743408,"Pipeline(steps=[('data-pre-processor', VarianceThreshold()),
                ('learner',
                 HistGradientBoostingClassifier(early_stopping=True,
                                                l2_regularization=5.31253028e-05,
                                                learning_rate=0.0328450222653,
                                                max_iter=512, max_leaf_nodes=69,
                                                min_samples_leaf=8,
                                                n_iter_no_change=8,
                                                validation_fraction=None,
                                                warm_start=True))])",False,0.7003,0.7086,-1.2949,False,"{'f1_macro': [0.7440252814536836, 0.7877551020408163, 0.7395550732501357, 0.6266666666666667, 0.7333333333333334, 0.5701830863121186], 'accuracy': [0.75, 0.7884615384615384, 0.7395833333333334, 0.65, 0.75, 0.5735294117647058], 'neg_log_loss': [-0.7736538072698728, -0.7864889777173582, -1.0866958481061495, -1.2020499976826664, -1.0985798493783114, -2.8219338727717265]}",ok,,sklearn.feature_selection._variance_threshold.VarianceThreshold,,,,sklearn.ensemble.HistGradientBoostingClassifier,"{'early_stop': 'train', 'l2_regularization': 5.31253028e-05, 'learning_rate': 0.0328450222653, 'loss': 'log_loss', 'max_bins': 255, 'max_depth': 'None', 'max_leaf_nodes': 69, 'min_samples_leaf': 8, 'scoring': 'loss', 'tol': 1e-07, 'n_iter_no_change': 8}"
45,1784638171.5211065,5.024463176727295,"Pipeline(steps=[('data-pre-processor', VarianceThreshold()),
                ('learner',
                 HistGradientBoostingClassifier(early_stopping=True,
                                                l2_regularization=4.7369648e-06,
                                                learning_rate=0.7096614746647,
                                                max_iter=512,
                                                max_leaf_nodes=1895,
                                                min_samples_leaf=3,
                                                n_iter_no_change=6,
                                                validation_fraction=None,
                                                warm_start=True))])",False,0.7,0.704,-1.5807,False,"{'f1_macro': [0.6381374722838138, 0.7661169415292354, 0.7499728703201303, 0.7442455242966752, 0.7428571428571429, 0.5587280986372485], 'accuracy': [0.6458333333333334, 0.7692307692307693, 0.75, 0.75, 0.75, 0.5588235294117647], 'neg_log_loss': [-1.371146492436473, -0.8402443792506487, -1.4236959982762893, -1.4076709991132739, -1.1048471890772122, -3.336353455642842]}",ok,,sklearn.feature_selection._variance_threshold.VarianceThreshold,,,,sklearn.ensemble.HistGradientBoostingClassifier,"{'early_stop': 'train', 'l2_regularization': 4.7369648e-06, 'learning_rate': 0.7096614746647, 'loss': 'log_loss', 'max_bins': 255, 'max_depth': 'None', 'max_leaf_nodes': 1895, 'min_samples_leaf': 3, 'scoring': 'loss', 'tol': 1e-07, 'n_iter_no_change': 6}"
128,1784639115.9337296,42.52180027961731,"Pipeline(steps=[('data-pre-processor', VarianceThreshold()),
                ('learner',
                 HistGradientBoostingClassifier(early_stopping=True,
                                                l2_regularization=1.984614e-07,
                                                learning_rate=0.0377358663809,
                                                max_iter=512,
                                                max_leaf_nodes=203,
                                                min_samples_leaf=5,
                                                n_iter_no_change=8,
                                                validation_fraction=None,
                                                warm_start=True))])",False,0.6999,0.7072,-1.3176,False,"{'f1_macro': [0.669790628115653, 0.8050974512743628, 0.7239508450207526, 0.6875, 0.7333333333333334, 0.5797690681411611], 'accuracy': [0.6805555555555556, 0.8076923076923077, 0.7239583333333334, 0.7, 0.75, 0.5808823529411765], 'neg_log_loss': [-0.8498525785369834, -0.6514449036091622, -1.2960646128622835, -1.213469875735744, -1.069058981863919, -2.825897195479159]}",ok,,sklearn.feature_selection._variance_threshold.VarianceThreshold,,,,sklearn.ensemble.HistGradientBoostingClassifier,"{'early_stop': 'train', 'l2_regularization': 1.984614e-07, 'learning_rate': 0.0377358663809, 'loss': 'log_loss', 'max_bins': 255, 'max_depth': 'None', 'max_leaf_nodes': 203, 'min_samples_leaf': 5, 'scoring': 'loss', 'tol': 1e-07, 'n_iter_no_change': 8}"
84,1784638550.4446397,6.300929069519043,"Pipeline(steps=[('data-pre-processor', VarianceThreshold()),
                ('learner',
                 HistGradientBoostingClassifier(early_stopping=True,
                                                l2_regularization=0.0022227943448,
                                                learning_rate=0.5428203094831,
                                                max_iter=512, max_leaf_nodes=47,
                                                min_samples_leaf=5,
                                                n_iter_no_change=9,
                                                validation_fraction=None,
                                                warm_start=True))])",False,0.6987,0.7041,-1.4634,False,"{'f1_macro': [0.7046875, 0.7877551020408163, 0.8019973947025618, 0.696969696969697, 0.6444444444444444, 0.5564253098499674], 'accuracy': [0.7083333333333334, 0.7884615384615384, 0.8020833333333334, 0.7, 0.6666666666666666, 0.5588235294117647], 'neg_log_loss': [-1.2057530202525995, -1.1401924652027366, -1.096106583145103, -0.838682205825996, -1.3590366501818003, -3.1405623867919616]}",ok,,sklearn.feature_selection._variance_threshold.VarianceThreshold,,,,sklearn.ensemble.HistGradientBoostingClassifier,"{'early_stop': 'train', 'l2_regularization': 0.0022227943448, 'learning_rate': 0.5428203094831, 'loss': 'log_loss', 'max_bins': 255, 'max_depth': 'None', 'max_leaf_nodes': 47, 'min_samples_leaf': 5, 'scoring': 'loss', 'tol': 1e-07, 'n_iter_no_change': 9}"
47,1784638191.5419388,1.9967477321624756,"Pipeline(steps=[('data-pre-processor', VarianceThreshold()),
                ('learner',
                 HistGradientBoostingClassifier(early_stopping=True,
                                                l2_regularization=6.9118532e-06,
                                                learning_rate=0.2108486893365,
                                                max_iter=512, max_leaf_nodes=3,
                                                min_samples_leaf=30,
                                                validation_fraction=0.219015537632,
                                                warm_start=True))])",False,0.696,0.7077,-0.6,False,"{'f1_macro': [0.5734422880490296, 0.8452380952380952, 0.7704347826086957, 0.7333333333333334, 0.6812144212523719, 0.5720486111111112], 'accuracy': [0.5972222222222222, 0.8461538461538461, 0.7708333333333334, 0.75, 0.7083333333333334, 0.5735294117647058], 'neg_log_loss': [-0.6188428210623956, -0.4489883179974928, -0.5100385781667248, -0.48981816442009274, -0.5912663194501139, -0.9412430303251912]}",ok,,sklearn.feature_selection._variance_threshold.VarianceThreshold,,,,sklearn.ensemble.HistGradientBoostingClassifier,"{'early_stop': 'valid', 'l2_regularization': 6.9118532e-06, 'learning_rate': 0.2108486893365, 'loss': 'log_loss', 'max_bins': 255, 'max_depth': 'None', 'max_leaf_nodes': 3, 'min_samples_leaf': 30, 'scoring': 'loss', 'tol': 1e-07, 'n_iter_no_change': 10, 'validation_fraction': 0.219015537632}"
125,1784639085.2741585,9.02908968925476,"Pipeline(steps=[('data-pre-processor', VarianceThreshold()),
                ('learner',
                 HistGradientBoostingClassifier(early_stopping=False,
                                                l2_regularization=0.0315353773942,
                                                learning_rate=0.0835327328958,
                                                max_iter=512, max_leaf_nodes=6,
                                                min_samples_leaf=34,
                                                n_iter_no_change=1,
                                                validation_fraction=None,
                                                warm_start=True))])",False,0.6952,0.706,-1.0224,False,"{'f1_macro': [0.6634677539654915, 0.7661169415292354, 0.7908496732026145, 0.6703296703296704, 0.7333333333333334, 0.547334533748022], 'accuracy': [0.6736111111111112, 0.7692307692307693, 0.7916666666666666, 0.7, 0.75, 0.5514705882352942], 'neg_log_loss': [-0.7713990315497383, -0.6558345458011902, -0.6853436574062334, -0.684558091223997, -0.9663451421804794, -2.3711093380950308]}",ok,,sklearn.feature_selection._variance_threshold.VarianceThreshold,,,,sklearn.ensemble.HistGradientBoostingClassifier,"{'early_stop': 'off', 'l2_regularization': 0.0315353773942, 'learning_rate': 0.0835327328958, 'loss': 'log_loss', 'max_bins': 255, 'max_depth': 'None', 'max_leaf_nodes': 6, 'min_samples_leaf': 34, 'scoring': 'loss', 'tol': 1e-07}"
78,1784638506.346597,5.610266447067261,"Pipeline(steps=[('data-pre-processor', VarianceThreshold()),
                ('learner',
                 HistGradientBoostingClassifier(early_stopping=True,
                                                l2_regularization=2.732686e-07,
                                                learning_rate=0.0420473403147,
                                                max_iter=512, max_leaf_nodes=28,
                                                min_samples_leaf=12,
                                                n_iter_no_change=8,
                                                validation_fraction=0.1147424940186,
                                                warm_start=True))])",False,0.6941,0.7023,-0.6047,False,"{'f1_macro': [0.6971682887465154, 0.7453860640301319, 0.7811550151975684, 0.6266666666666667, 0.7333333333333334, 0.5806783144912642], 'accuracy': [0.7013888888888888, 0.75, 0.78125, 0.65, 0.75, 0.5808823529411765], 'neg_log_loss': [-0.6047550291749592, -0.5334949621900924, -0.4883302729219488, -0.5508617228400792, -0.5187708951059841, -0.9319682166143642]}",ok,,sklearn.feature_selection._variance_threshold.VarianceThreshold,,,,sklearn.ensemble.HistGradientBoostingClassifier,"{'early_stop': 'valid', 'l2_regularization': 2.732686e-07, 'learning_rate': 0.0420473403147, 'loss': 'log_loss', 'max_bins': 255, 'max_depth': 'None', 'max_leaf_nodes': 28, 'min_samples_leaf': 12, 'scoring': 'loss', 'tol': 1e-07, 'n_iter_no_change': 8, 'validation_fraction': 0.1147424940186}"
130,1784639167.7473214,4.81056547164917,"Pipeline(steps=[('data-pre-processor', VarianceThreshold()),
                ('learner',
                 HistGradientBoostingClassifier(early_stopping=True,
                                                l2_regularization=2.275728e-07,
                                                learning_rate=0.0251586747152,
                                                max_iter=512, max_leaf_nodes=16,
                                                min_samples_leaf=141,
                                                n_iter_no_change=6,
                                                validation_fraction=None,
                                                warm_start=True))])",False,0.6941,0.6978,-0.5969,False,"{'f1_macro': [0.6267423093852399, 0.7661169415292354, 0.764545578416678, 0.6419437340153453, 0.8285714285714285, 0.5367396593673965], 'accuracy': [0.6319444444444444, 0.7692307692307693, 0.765625, 0.65, 0.8333333333333334, 0.5367647058823529], 'neg_log_loss': [-0.6122290038611498, -0.5239588213107491, -0.5302415289744532, -0.6122284030878528, -0.41278513630906793, -0.8899292328268831]}",ok,,sklearn.feature_selection._variance_threshold.VarianceThreshold,,,,sklearn.ensemble.HistGradientBoostingClassifier,"{'early_stop': 'train', 'l2_regularization': 2.275728e-07, 'learning_rate': 0.0251586747152, 'loss': 'log_loss', 'max_bins': 255, 'max_depth': 'None', 'max_leaf_nodes': 16, 'min_samples_leaf': 141, 'scoring': 'loss', 'tol': 1e-07, 'n_iter_no_change': 6}"
34,1784638115.2762806,7.451442003250122,"Pipeline(steps=[('data-pre-processor', VarianceThreshold()),
                ('learner',
                 HistGradientBoostingClassifier(early_stopping=False,
                                                l2_regularization=0.001846199124,
                                                learning_rate=0.5615446493484,
                                                max_iter=512, max_leaf_nodes=78,
                                                min_samples_leaf=4,
                                                n_iter_no_change=1,
                                                validation_fraction=None,
                                                warm_start=True))])",False,0.6928,0.6995,-1.4399,False,"{'f1_macro': [0.681963190184049, 0.7453860640301319, 0.7656186419987521, 0.6875, 0.7333333333333334, 0.543228602383532], 'accuracy': [0.6875, 0.75, 0.765625, 0.7, 0.75, 0.5441176470588235], 'neg_log_loss': [-1.1185764844081882, -0.8633706395193107, -1.2450208202434567, -1.1071403280673426, -1.0915676908584675, -3.2136848138521152]}",ok,,sklearn.feature_selection._variance_threshold.VarianceThreshold,,,,sklearn.ensemble.HistGradientBoostingClassifier,"{'early_stop': 'off', 'l2_regularization': 0.001846199124, 'learning_rate': 0.5615446493484, 'loss': 'log_loss', 'max_bins': 255, 'max_depth': 'None', 'max_leaf_nodes': 78, 'min_samples_leaf': 4, 'scoring': 'loss', 'tol': 1e-07}"
36,1784638135.044547,6.79875636100769,"Pipeline(steps=[('data-pre-processor', VarianceThreshold()),
                ('learner',
                 HistGradientBoostingClassifier(early_stopping=False,
                                                l2_regularization=5.9049e-09,
                                                learning_rate=0.0214834800035,
                                                max_iter=512,
                                                max_leaf_nodes=341,
                                                min_samples_leaf=78,
                                                n_iter_no_change=1,
                                                validation_fraction=None,
                                                warm_start=True))])",False,0.6921,0.6997,-0.5925,False,"{'f1_macro': [0.6491472328576401, 0.803030303030303, 0.7291372761801411, 0.6875, 0.7333333333333334, 0.5502791781861549], 'accuracy': [0.6597222222222222, 0.8076923076923077, 0.7291666666666666, 0.7, 0.75, 0.5514705882352942], 'neg_log_loss': [-0.6309134532986971, -0.47971155659108866, -0.5293874777803099, -0.5274978469553094, -0.375095908337631, -1.0124032009718802]}",ok,,sklearn.feature_selection._variance_threshold.VarianceThreshold,,,,sklearn.ensemble.HistGradientBoostingClassifier,"{'early_stop': 'off', 'l2_regularization': 5.9049e-09, 'learning_rate': 0.0214834800035, 'loss': 'log_loss', 'max_bins': 255, 'max_depth': 'None', 'max_leaf_nodes': 341, 'min_samples_leaf': 78, 'scoring': 'loss', 'tol': 1e-07}"
